"id","tier","wins","losses","freshblood","rank"
7736,"PLATINUM",74,74,0,1
7737,"PLATINUM",104,99,0,1
7738,"PLATINUM",146,148,0,1
7739,"PLATINUM",58,55,0,1
7740,"PLATINUM",105,93,0,1
7741,"PLATINUM",65,57,0,1
7742,"PLATINUM",44,44,0,1
7743,"PLATINUM",48,41,0,1
7744,"PLATINUM",46,35,0,1
7745,"PLATINUM",48,39,0,1
7746,"PLATINUM",34,19,0,1
7747,"PLATINUM",60,49,0,1
7748,"PLATINUM",108,111,0,1
7749,"PLATINUM",65,56,0,1
7750,"PLATINUM",27,15,0,1
7751,"PLATINUM",37,35,0,1
7752,"PLATINUM",57,42,0,1
7753,"PLATINUM",35,29,0,1
7754,"PLATINUM",150,145,0,1
7755,"PLATINUM",97,89,0,1
7756,"PLATINUM",101,85,0,1
7757,"PLATINUM",126,124,0,1
7758,"PLATINUM",75,76,0,1
7759,"PLATINUM",48,47,0,1
7760,"PLATINUM",92,89,0,1
7761,"PLATINUM",113,87,0,1
7762,"PLATINUM",96,87,0,1
7763,"PLATINUM",58,53,0,1
7764,"PLATINUM",85,83,0,1
7765,"PLATINUM",114,103,0,1
7766,"PLATINUM",40,28,0,1
7767,"PLATINUM",82,86,0,1
7768,"PLATINUM",22,7,0,1
7769,"PLATINUM",46,31,0,1
7770,"PLATINUM",59,35,0,1
7771,"PLATINUM",37,32,0,1
7772,"PLATINUM",37,31,0,1
7773,"PLATINUM",36,19,0,1
7774,"PLATINUM",69,70,0,1
7775,"PLATINUM",126,117,0,1
7776,"PLATINUM",58,60,0,1
7777,"PLATINUM",72,66,0,1
7778,"PLATINUM",20,5,0,1
7779,"PLATINUM",58,62,0,1
7780,"PLATINUM",108,90,0,1
7781,"PLATINUM",88,85,0,1
7782,"PLATINUM",56,30,0,1
7783,"PLATINUM",63,60,0,1
7784,"PLATINUM",107,106,0,1
7785,"PLATINUM",97,105,0,1
7786,"PLATINUM",132,121,0,1
7787,"PLATINUM",90,77,0,1
7788,"PLATINUM",18,7,1,1
7789,"PLATINUM",55,46,0,1
7790,"PLATINUM",48,44,0,1
7791,"PLATINUM",48,34,0,1
7792,"PLATINUM",63,45,0,1
7793,"PLATINUM",106,92,0,1
7794,"PLATINUM",50,51,0,1
7795,"PLATINUM",40,39,0,1
7796,"PLATINUM",46,42,0,1
7797,"PLATINUM",56,56,0,1
7798,"PLATINUM",22,12,0,1
7799,"PLATINUM",55,38,0,1
7800,"PLATINUM",49,48,0,1
7801,"PLATINUM",79,82,0,1
7802,"PLATINUM",38,34,0,1
7803,"PLATINUM",49,44,0,1
7804,"PLATINUM",71,56,0,1
7805,"PLATINUM",65,50,0,1
7806,"PLATINUM",68,72,0,1
7807,"PLATINUM",48,38,0,1
7808,"PLATINUM",30,19,0,1
7809,"PLATINUM",125,114,0,1
7810,"PLATINUM",26,14,0,1
7811,"PLATINUM",71,54,0,1
7812,"PLATINUM",70,50,0,1
7813,"PLATINUM",55,46,0,1
7814,"PLATINUM",36,24,0,1
7815,"PLATINUM",64,50,0,1
7816,"PLATINUM",126,130,0,1
7817,"PLATINUM",38,23,0,1
7818,"PLATINUM",54,46,0,1
7819,"PLATINUM",135,123,0,1
7820,"PLATINUM",51,48,0,1
7821,"PLATINUM",36,30,0,1
7822,"PLATINUM",54,47,0,1
7823,"PLATINUM",30,19,0,1
7824,"PLATINUM",35,25,0,1
7825,"PLATINUM",28,14,0,1
7826,"PLATINUM",42,35,0,1
7827,"PLATINUM",55,49,0,1
7828,"PLATINUM",50,37,0,1
7829,"PLATINUM",61,49,0,1
7830,"PLATINUM",69,68,0,1
7831,"PLATINUM",105,100,0,1
7832,"PLATINUM",61,62,0,1
7833,"PLATINUM",40,31,0,1
7834,"PLATINUM",66,66,0,1
7835,"PLATINUM",55,51,0,1
7836,"PLATINUM",22,6,1,1
7837,"PLATINUM",32,24,0,1
7838,"PLATINUM",99,100,0,1
7839,"PLATINUM",34,22,0,1
7840,"PLATINUM",74,63,0,1
7841,"PLATINUM",82,72,0,1
7842,"PLATINUM",54,53,0,1
7843,"PLATINUM",46,30,0,1
7844,"PLATINUM",134,141,0,1
7845,"PLATINUM",26,14,0,1
7846,"PLATINUM",29,13,0,1
7847,"PLATINUM",59,53,0,1
7848,"PLATINUM",62,62,0,1
7849,"PLATINUM",58,40,0,2
7850,"PLATINUM",41,41,0,2
7851,"PLATINUM",36,33,0,2
7852,"PLATINUM",37,27,0,2
7853,"PLATINUM",42,42,0,2
7854,"PLATINUM",42,35,0,2
7855,"PLATINUM",26,17,0,2
7856,"PLATINUM",43,41,0,2
7857,"PLATINUM",41,33,0,2
7858,"PLATINUM",65,58,0,2
7859,"PLATINUM",77,66,0,2
7860,"PLATINUM",38,26,0,2
7861,"PLATINUM",79,72,1,2
7862,"PLATINUM",18,7,0,2
7863,"PLATINUM",27,20,0,2
7864,"PLATINUM",62,60,0,2
7865,"PLATINUM",42,35,0,2
7866,"PLATINUM",44,42,0,2
7867,"PLATINUM",76,69,0,2
7868,"PLATINUM",33,26,0,2
7869,"PLATINUM",37,36,0,2
7870,"PLATINUM",173,161,0,2
7871,"PLATINUM",141,150,0,2
7872,"PLATINUM",148,134,0,2
7873,"PLATINUM",26,15,0,2
7874,"PLATINUM",117,116,0,2
7875,"PLATINUM",64,57,0,2
7876,"PLATINUM",92,82,0,2
7877,"PLATINUM",43,38,0,2
7878,"PLATINUM",17,7,0,2
7879,"PLATINUM",46,38,0,2
7880,"PLATINUM",53,54,0,2
7881,"PLATINUM",65,59,0,2
7882,"PLATINUM",46,33,0,2
7883,"PLATINUM",48,51,0,2
7884,"PLATINUM",122,117,0,2
7885,"PLATINUM",23,18,0,2
7886,"PLATINUM",72,59,0,2
7887,"PLATINUM",33,38,0,2
7888,"PLATINUM",48,37,0,2
7889,"PLATINUM",49,50,0,2
7890,"PLATINUM",36,26,0,2
7891,"PLATINUM",87,76,0,2
7892,"PLATINUM",66,67,0,2
7893,"PLATINUM",71,69,0,2
7894,"PLATINUM",35,20,0,2
7895,"PLATINUM",40,34,0,2
7896,"PLATINUM",55,47,0,2
7897,"PLATINUM",33,27,0,2
7898,"PLATINUM",38,36,0,2
7899,"PLATINUM",53,44,0,2
7900,"PLATINUM",43,39,0,2
7901,"PLATINUM",65,70,0,2
7902,"PLATINUM",30,22,0,2
7903,"PLATINUM",34,28,0,2
7904,"PLATINUM",61,56,0,2
7905,"PLATINUM",81,79,0,2
7906,"PLATINUM",55,43,0,2
7907,"PLATINUM",78,76,0,2
7908,"PLATINUM",28,22,0,2
7909,"PLATINUM",91,85,0,2
7910,"PLATINUM",102,87,0,2
7911,"PLATINUM",31,19,0,2
7912,"PLATINUM",100,86,0,2
7913,"PLATINUM",90,77,0,2
7914,"PLATINUM",33,28,0,2
7915,"PLATINUM",84,90,0,2
7916,"PLATINUM",15,3,0,2
7917,"PLATINUM",53,49,0,2
7918,"PLATINUM",86,95,0,2
7919,"PLATINUM",75,78,0,2
7920,"PLATINUM",92,74,0,2
7921,"PLATINUM",23,13,0,2
7922,"PLATINUM",64,61,0,2
7923,"PLATINUM",76,70,0,2
7924,"PLATINUM",57,54,0,2
7925,"PLATINUM",69,67,0,2
7926,"PLATINUM",102,116,0,2
7927,"PLATINUM",61,52,0,2
7928,"PLATINUM",135,125,0,2
7929,"PLATINUM",61,57,0,2
7930,"PLATINUM",58,44,1,2
7931,"PLATINUM",81,87,0,2
7932,"PLATINUM",42,29,0,2
7933,"PLATINUM",20,15,0,2
7934,"PLATINUM",62,49,0,2
7935,"PLATINUM",119,131,0,2
7936,"PLATINUM",95,92,0,2
7937,"PLATINUM",39,29,0,2
7938,"PLATINUM",43,43,0,2
7939,"PLATINUM",20,6,0,2
7940,"PLATINUM",54,45,0,2
7941,"PLATINUM",31,24,0,2
7942,"PLATINUM",52,50,0,2
7943,"PLATINUM",53,49,0,2
7944,"PLATINUM",125,120,0,2
7945,"PLATINUM",22,20,0,2
7946,"PLATINUM",28,22,0,2
7947,"PLATINUM",151,188,0,2
7948,"PLATINUM",77,67,0,2
7949,"PLATINUM",123,111,0,2
7950,"PLATINUM",80,87,0,2
7951,"PLATINUM",53,48,0,2
7952,"PLATINUM",58,46,0,2
7953,"PLATINUM",38,35,0,2
7954,"PLATINUM",51,37,0,2
7955,"PLATINUM",30,29,0,2
7956,"PLATINUM",42,35,1,2
7957,"PLATINUM",61,69,0,2
7958,"PLATINUM",28,18,0,2
7959,"PLATINUM",39,30,0,2
7960,"PLATINUM",102,117,0,2
7961,"PLATINUM",144,113,0,2
7962,"PLATINUM",21,14,0,2
7963,"PLATINUM",14,4,0,2
7964,"PLATINUM",79,80,0,2
7965,"PLATINUM",66,54,0,2
7966,"PLATINUM",39,42,0,2
7967,"PLATINUM",74,68,0,2
7968,"PLATINUM",84,72,0,2
7969,"PLATINUM",64,60,0,2
7970,"PLATINUM",94,93,0,2
7971,"PLATINUM",109,99,0,2
7972,"PLATINUM",207,207,0,2
7973,"PLATINUM",92,89,0,2
7974,"PLATINUM",39,25,0,2
7975,"PLATINUM",68,63,0,2
7976,"PLATINUM",46,23,1,2
7977,"PLATINUM",56,51,0,2
7978,"PLATINUM",74,65,0,2
7979,"PLATINUM",55,46,0,2
7980,"PLATINUM",40,35,1,2
7981,"PLATINUM",98,98,0,2
7982,"PLATINUM",51,49,0,2
7983,"PLATINUM",123,125,0,2
7984,"PLATINUM",87,88,0,2
7985,"PLATINUM",44,57,0,2
7986,"PLATINUM",108,101,0,2
7987,"PLATINUM",39,35,0,2
7988,"PLATINUM",28,12,0,2
7989,"PLATINUM",21,8,1,2
7990,"PLATINUM",31,27,0,2
7991,"PLATINUM",41,33,0,2
7992,"PLATINUM",51,46,0,2
7993,"PLATINUM",52,49,0,2
7994,"PLATINUM",119,157,0,2
7995,"PLATINUM",84,84,0,2
7996,"PLATINUM",81,75,0,2
7997,"PLATINUM",55,50,0,2
7998,"PLATINUM",74,66,0,2
7999,"PLATINUM",126,129,0,2
8000,"PLATINUM",41,44,0,2
8001,"PLATINUM",44,58,0,2
8002,"PLATINUM",55,44,0,2
8003,"PLATINUM",26,19,0,2
8004,"PLATINUM",81,56,0,2
8005,"PLATINUM",58,44,0,2
8006,"PLATINUM",24,11,0,2
8007,"PLATINUM",26,21,0,2
8008,"PLATINUM",45,43,0,2
8009,"PLATINUM",75,75,0,2
8010,"PLATINUM",43,44,1,2
8011,"PLATINUM",56,51,0,2
8012,"PLATINUM",49,39,0,2
8013,"PLATINUM",46,45,0,2
8014,"PLATINUM",30,16,1,2
8015,"PLATINUM",67,73,0,2
8016,"PLATINUM",31,37,0,2
8017,"PLATINUM",80,72,0,2
8018,"PLATINUM",143,125,0,2
8019,"PLATINUM",41,26,0,2
8020,"PLATINUM",29,29,0,2
8021,"PLATINUM",51,47,0,2
8022,"PLATINUM",32,22,0,2
8023,"PLATINUM",41,39,0,2
8024,"PLATINUM",61,66,0,2
8025,"PLATINUM",26,18,0,2
8026,"PLATINUM",63,58,0,2
8027,"PLATINUM",51,44,0,2
8028,"PLATINUM",46,42,0,2
8029,"PLATINUM",34,29,0,2
8030,"PLATINUM",65,51,0,2
8031,"PLATINUM",69,62,0,2
8032,"PLATINUM",74,72,0,2
8033,"PLATINUM",113,117,0,2
8034,"PLATINUM",89,86,0,2
8035,"PLATINUM",407,425,0,2
8036,"PLATINUM",75,70,0,2
8037,"PLATINUM",51,58,0,2
8038,"PLATINUM",58,56,0,2
8039,"PLATINUM",43,28,1,2
8040,"PLATINUM",33,18,0,2
8041,"PLATINUM",68,55,0,2
8042,"PLATINUM",121,128,0,2
8043,"PLATINUM",51,40,0,2
8044,"PLATINUM",38,33,0,2
8045,"PLATINUM",64,52,0,2
8046,"PLATINUM",32,29,0,2
8047,"PLATINUM",64,63,0,2
8048,"PLATINUM",58,54,0,2
8049,"PLATINUM",30,17,0,2
8050,"PLATINUM",137,128,0,2
8051,"PLATINUM",37,34,0,2
8052,"PLATINUM",97,114,0,2
8053,"PLATINUM",35,24,0,2
8054,"PLATINUM",42,29,0,3
8055,"PLATINUM",78,76,0,3
8056,"PLATINUM",39,32,0,3
8057,"PLATINUM",100,107,0,3
8058,"PLATINUM",116,106,0,3
8059,"PLATINUM",34,28,0,3
8060,"PLATINUM",55,63,0,3
8061,"PLATINUM",98,111,0,3
8062,"PLATINUM",53,51,0,3
8063,"PLATINUM",173,183,0,3
8064,"PLATINUM",44,44,0,3
8065,"PLATINUM",97,106,0,3
8066,"PLATINUM",40,28,0,3
8067,"PLATINUM",30,27,1,3
8068,"PLATINUM",33,20,0,3
8069,"PLATINUM",41,36,1,3
8070,"PLATINUM",45,29,0,3
8071,"PLATINUM",18,8,0,3
8072,"PLATINUM",91,97,0,3
8073,"PLATINUM",34,25,0,3
8074,"PLATINUM",119,98,0,3
8075,"PLATINUM",163,170,0,3
8076,"PLATINUM",36,30,0,3
8077,"PLATINUM",31,15,0,3
8078,"PLATINUM",31,23,0,3
8079,"PLATINUM",123,125,0,3
8080,"PLATINUM",45,44,0,3
8081,"PLATINUM",67,70,0,3
8082,"PLATINUM",64,75,0,3
8083,"PLATINUM",95,95,0,3
8084,"PLATINUM",70,68,0,3
8085,"PLATINUM",48,42,1,3
8086,"PLATINUM",80,66,0,3
8087,"PLATINUM",26,26,0,3
8088,"PLATINUM",47,41,0,3
8089,"PLATINUM",50,43,0,3
8090,"PLATINUM",65,70,0,3
8091,"PLATINUM",60,70,0,3
8092,"PLATINUM",47,39,0,3
8093,"PLATINUM",87,103,0,3
8094,"PLATINUM",50,51,0,3
8095,"PLATINUM",67,67,0,3
8096,"PLATINUM",82,84,0,3
8097,"PLATINUM",61,47,0,3
8098,"PLATINUM",41,39,1,3
8099,"PLATINUM",41,35,0,3
8100,"PLATINUM",72,83,0,3
8101,"PLATINUM",28,23,0,3
8102,"PLATINUM",72,93,1,3
8103,"PLATINUM",45,44,0,3
8104,"PLATINUM",94,100,0,3
8105,"PLATINUM",65,67,0,3
8106,"PLATINUM",44,37,0,3
8107,"PLATINUM",30,23,0,3
8108,"PLATINUM",82,85,0,3
8109,"PLATINUM",52,65,0,3
8110,"PLATINUM",136,125,1,3
8111,"PLATINUM",24,20,0,3
8112,"PLATINUM",21,3,0,3
8113,"PLATINUM",52,52,0,3
8114,"PLATINUM",53,53,0,3
8115,"PLATINUM",28,20,0,3
8116,"PLATINUM",15,8,0,3
8117,"PLATINUM",28,19,0,3
8118,"PLATINUM",43,45,0,3
8119,"PLATINUM",46,51,0,3
8120,"PLATINUM",31,21,0,3
8121,"PLATINUM",23,17,0,3
8122,"PLATINUM",52,48,0,3
8123,"PLATINUM",45,40,0,3
8124,"PLATINUM",34,22,0,3
8125,"PLATINUM",45,37,0,3
8126,"PLATINUM",29,21,0,3
8127,"PLATINUM",35,33,0,3
8128,"PLATINUM",19,9,1,3
8129,"PLATINUM",27,18,0,3
8130,"PLATINUM",41,37,0,3
8131,"PLATINUM",55,57,0,3
8132,"PLATINUM",111,115,0,3
8133,"PLATINUM",137,136,0,3
8134,"PLATINUM",35,27,1,3
8135,"PLATINUM",46,46,0,3
8136,"PLATINUM",44,59,0,3
8137,"PLATINUM",52,50,0,3
8138,"PLATINUM",72,68,0,3
8139,"PLATINUM",97,90,0,3
8140,"PLATINUM",93,83,0,3
8141,"PLATINUM",93,94,0,3
8142,"PLATINUM",46,35,0,3
8143,"PLATINUM",33,22,1,3
8144,"PLATINUM",121,112,0,3
8145,"PLATINUM",17,7,1,3
8146,"PLATINUM",31,28,0,3
8147,"PLATINUM",50,47,0,3
8148,"PLATINUM",58,51,0,3
8149,"PLATINUM",62,68,0,3
8150,"PLATINUM",24,22,0,3
8151,"PLATINUM",76,71,0,3
8152,"PLATINUM",49,53,0,3
8153,"PLATINUM",45,44,0,3
8154,"PLATINUM",44,39,0,3
8155,"PLATINUM",30,27,0,3
8156,"PLATINUM",40,21,1,3
8157,"PLATINUM",139,145,0,3
8158,"PLATINUM",20,2,1,3
8159,"PLATINUM",27,24,0,3
8160,"PLATINUM",65,69,0,3
8161,"PLATINUM",41,37,0,3
8162,"PLATINUM",55,51,0,3
8163,"PLATINUM",267,270,0,3
8164,"PLATINUM",89,92,0,3
8165,"PLATINUM",95,103,0,3
8166,"PLATINUM",67,59,0,3
8167,"PLATINUM",74,62,0,3
8168,"PLATINUM",41,39,0,3
8169,"PLATINUM",62,51,0,3
8170,"PLATINUM",56,52,0,3
8171,"PLATINUM",87,100,0,3
8172,"PLATINUM",32,24,1,3
8173,"PLATINUM",28,15,0,3
8174,"PLATINUM",55,52,0,3
8175,"PLATINUM",50,47,0,3
8176,"PLATINUM",64,64,0,3
8177,"PLATINUM",32,25,0,3
8178,"PLATINUM",41,34,0,3
8179,"PLATINUM",26,24,0,3
8180,"PLATINUM",51,47,0,3
8181,"PLATINUM",75,64,0,3
8182,"PLATINUM",73,67,0,3
8183,"PLATINUM",23,12,0,3
8184,"PLATINUM",28,25,0,3
8185,"PLATINUM",46,47,0,3
8186,"PLATINUM",57,54,0,3
8187,"PLATINUM",57,58,0,3
8188,"PLATINUM",117,130,0,3
8189,"PLATINUM",28,21,0,3
8190,"PLATINUM",31,30,0,3
8191,"PLATINUM",22,13,0,3
8192,"PLATINUM",58,54,0,3
8193,"PLATINUM",21,11,0,3
8194,"PLATINUM",38,29,0,3
8195,"PLATINUM",90,105,0,3
8196,"PLATINUM",41,43,0,3
8197,"PLATINUM",36,35,0,3
8198,"PLATINUM",41,40,0,3
8199,"PLATINUM",60,53,0,3
8200,"PLATINUM",30,13,0,3
8201,"PLATINUM",23,23,0,3
8202,"PLATINUM",25,17,0,3
8203,"PLATINUM",53,63,0,3
8204,"PLATINUM",46,47,0,3
8205,"PLATINUM",43,36,0,3
8206,"PLATINUM",37,35,0,3
8207,"PLATINUM",61,65,0,3
8208,"PLATINUM",20,6,0,3
8209,"PLATINUM",71,73,0,3
8210,"PLATINUM",18,10,0,3
8211,"PLATINUM",19,16,1,3
8212,"PLATINUM",42,38,0,3
8213,"PLATINUM",30,26,0,3
8214,"PLATINUM",52,55,0,3
8215,"PLATINUM",61,62,0,3
8216,"PLATINUM",53,49,0,3
8217,"PLATINUM",20,14,0,3
8218,"PLATINUM",17,11,0,3
8219,"PLATINUM",28,23,0,3
8220,"PLATINUM",47,48,0,3
8221,"PLATINUM",33,32,1,3
8222,"PLATINUM",32,26,0,3
8223,"PLATINUM",85,91,0,3
8224,"PLATINUM",196,201,0,3
8225,"PLATINUM",92,101,0,3
8226,"PLATINUM",33,27,0,3
8227,"PLATINUM",75,83,0,3
8228,"PLATINUM",46,38,0,3
8229,"PLATINUM",21,21,0,3
8230,"PLATINUM",50,39,0,3
8231,"PLATINUM",46,44,0,3
8232,"PLATINUM",108,119,0,3
8233,"PLATINUM",35,29,0,3
8234,"PLATINUM",36,33,0,3
8235,"PLATINUM",62,59,0,3
8236,"PLATINUM",58,65,0,3
8237,"PLATINUM",39,33,0,3
8238,"PLATINUM",14,8,1,3
8239,"PLATINUM",79,80,0,3
8240,"PLATINUM",70,56,0,3
8241,"PLATINUM",137,152,0,3
8242,"PLATINUM",107,98,0,3
8243,"PLATINUM",32,26,1,3
8244,"PLATINUM",13,3,0,3
8245,"PLATINUM",31,31,0,3
8246,"PLATINUM",19,7,1,3
8247,"PLATINUM",42,28,0,3
8248,"PLATINUM",31,27,0,3
8249,"PLATINUM",53,61,0,3
8250,"PLATINUM",19,10,0,3
8251,"PLATINUM",41,33,0,3
8252,"PLATINUM",59,56,0,3
8253,"PLATINUM",39,29,0,3
8254,"PLATINUM",38,34,1,3
8255,"PLATINUM",97,93,0,3
8256,"PLATINUM",25,12,0,3
8257,"PLATINUM",14,10,0,3
8258,"PLATINUM",27,22,0,3
8259,"PLATINUM",55,54,0,4
8260,"PLATINUM",43,31,0,4
8261,"PLATINUM",34,24,1,4
8262,"PLATINUM",35,34,0,4
8263,"PLATINUM",114,112,1,4
8264,"PLATINUM",70,69,0,4
8265,"PLATINUM",60,63,0,4
8266,"PLATINUM",45,36,0,4
8267,"PLATINUM",57,54,0,4
8268,"PLATINUM",80,97,0,4
8269,"PLATINUM",36,35,0,4
8270,"PLATINUM",64,67,0,4
8271,"PLATINUM",117,114,0,4
8272,"PLATINUM",53,53,0,4
8273,"PLATINUM",21,18,0,4
8274,"PLATINUM",75,65,0,4
8275,"PLATINUM",22,17,1,4
8276,"PLATINUM",90,123,0,4
8277,"PLATINUM",71,65,0,4
8278,"PLATINUM",49,55,0,4
8279,"PLATINUM",50,41,0,4
8280,"PLATINUM",18,13,0,4
8281,"PLATINUM",59,61,0,4
8282,"PLATINUM",42,41,0,4
8283,"PLATINUM",26,22,0,4
8284,"PLATINUM",117,116,0,4
8285,"PLATINUM",72,64,0,4
8286,"PLATINUM",39,38,0,4
8287,"PLATINUM",81,80,0,4
8288,"PLATINUM",41,37,0,4
8289,"PLATINUM",18,7,0,4
8290,"PLATINUM",58,60,0,4
8291,"PLATINUM",65,52,1,4
8292,"PLATINUM",87,85,0,4
8293,"PLATINUM",46,44,0,4
8294,"PLATINUM",18,11,0,4
8295,"PLATINUM",63,62,0,4
8296,"PLATINUM",42,37,0,4
8297,"PLATINUM",19,15,0,4
8298,"PLATINUM",43,43,0,4
8299,"PLATINUM",89,78,0,4
8300,"PLATINUM",65,70,0,4
8301,"PLATINUM",78,85,0,4
8302,"PLATINUM",39,36,1,4
8303,"PLATINUM",60,54,1,4
8304,"PLATINUM",58,53,0,4
8305,"PLATINUM",56,60,0,4
8306,"PLATINUM",37,31,0,4
8307,"PLATINUM",77,90,0,4
8308,"PLATINUM",18,7,0,4
8309,"PLATINUM",35,27,0,4
8310,"PLATINUM",69,72,0,4
8311,"PLATINUM",37,38,0,4
8312,"PLATINUM",53,46,0,4
8313,"PLATINUM",39,33,0,4
8314,"PLATINUM",54,58,0,4
8315,"PLATINUM",34,24,0,4
8316,"PLATINUM",43,48,0,4
8317,"PLATINUM",32,19,0,4
8318,"PLATINUM",43,40,0,4
8319,"PLATINUM",28,10,0,4
8320,"PLATINUM",82,78,0,4
8321,"PLATINUM",33,20,0,4
8322,"PLATINUM",29,26,1,4
8323,"PLATINUM",18,6,0,4
8324,"PLATINUM",88,83,1,4
8325,"PLATINUM",42,39,0,4
8326,"PLATINUM",63,64,0,4
8327,"PLATINUM",54,58,0,4
8328,"PLATINUM",27,20,0,4
8329,"PLATINUM",19,15,0,4
8330,"PLATINUM",47,47,0,4
8331,"PLATINUM",32,35,0,4
8332,"PLATINUM",63,90,0,4
8333,"PLATINUM",26,20,0,4
8334,"PLATINUM",40,23,1,4
8335,"PLATINUM",34,37,0,4
8336,"PLATINUM",30,14,0,4
8337,"PLATINUM",62,59,0,4
8338,"PLATINUM",17,16,0,4
8339,"PLATINUM",81,73,0,4
8340,"PLATINUM",36,27,0,4
8341,"PLATINUM",52,61,0,4
8342,"PLATINUM",65,66,0,4
8343,"PLATINUM",21,8,0,4
8344,"PLATINUM",63,62,0,4
8345,"PLATINUM",35,33,0,4
8346,"PLATINUM",31,30,0,4
8347,"PLATINUM",37,54,0,4
8348,"PLATINUM",54,50,0,4
8349,"PLATINUM",41,42,0,4
8350,"PLATINUM",33,42,0,4
8351,"PLATINUM",54,56,1,4
8352,"PLATINUM",45,42,1,4
8353,"PLATINUM",51,58,0,4
8354,"PLATINUM",58,64,0,4
8355,"PLATINUM",36,25,0,4
8356,"PLATINUM",63,52,1,4
8357,"PLATINUM",36,34,0,4
8358,"PLATINUM",27,29,0,4
8359,"PLATINUM",34,29,0,4
8360,"PLATINUM",23,14,0,4
8361,"PLATINUM",70,74,0,4
8362,"PLATINUM",97,80,1,4
8363,"PLATINUM",20,17,0,4
8364,"PLATINUM",32,22,0,4
8365,"PLATINUM",41,43,0,4
8366,"PLATINUM",30,19,0,4
8367,"PLATINUM",44,57,0,4
8368,"PLATINUM",84,94,0,4
8369,"PLATINUM",19,16,0,4
8370,"PLATINUM",57,57,0,4
8371,"PLATINUM",60,57,0,4
8372,"PLATINUM",77,80,0,4
8373,"PLATINUM",28,29,0,4
8374,"PLATINUM",30,27,1,4
8375,"PLATINUM",16,1,0,4
8376,"PLATINUM",70,65,0,4
8377,"PLATINUM",140,134,0,4
8378,"PLATINUM",40,43,0,4
8379,"PLATINUM",39,37,0,4
8380,"PLATINUM",36,36,0,4
8381,"PLATINUM",32,30,0,4
8382,"PLATINUM",19,13,0,4
8383,"PLATINUM",31,30,0,4
8384,"PLATINUM",74,87,0,4
8385,"PLATINUM",31,23,0,4
8386,"PLATINUM",76,103,0,4
8387,"PLATINUM",39,38,0,4
8388,"PLATINUM",39,40,1,4
8389,"PLATINUM",30,21,1,4
8390,"PLATINUM",38,31,0,4
8391,"PLATINUM",118,129,0,4
8392,"PLATINUM",40,37,0,4
8393,"PLATINUM",67,63,0,4
8394,"PLATINUM",55,53,1,4
8395,"PLATINUM",23,17,0,4
8396,"PLATINUM",41,44,0,4
8397,"PLATINUM",40,41,0,4
8398,"PLATINUM",124,136,0,4
8399,"PLATINUM",27,14,0,4
8400,"PLATINUM",42,38,0,4
8401,"PLATINUM",24,13,0,4
8402,"PLATINUM",41,35,0,4
8403,"PLATINUM",42,36,0,4
8404,"PLATINUM",63,78,0,4
8405,"PLATINUM",25,19,0,4
8406,"PLATINUM",118,109,0,4
8407,"PLATINUM",71,52,0,4
8408,"PLATINUM",77,69,0,4
8409,"PLATINUM",8,4,0,4
8410,"PLATINUM",33,26,1,4
8411,"PLATINUM",60,53,0,4
8412,"PLATINUM",12,3,0,4
8413,"PLATINUM",40,32,0,4
8414,"PLATINUM",20,10,1,4
8415,"PLATINUM",40,34,1,4
8416,"PLATINUM",54,53,0,4
8417,"PLATINUM",33,27,0,4
8418,"PLATINUM",71,79,0,4
8419,"PLATINUM",51,35,0,4
8420,"PLATINUM",28,25,0,4
8421,"PLATINUM",27,13,1,4
8422,"PLATINUM",46,52,0,4
8423,"PLATINUM",37,36,0,4
8424,"PLATINUM",21,17,0,4
8425,"PLATINUM",57,45,0,4
8426,"PLATINUM",24,25,0,4
8427,"PLATINUM",78,78,1,4
8428,"PLATINUM",24,15,0,4
8429,"PLATINUM",40,45,0,4
8430,"PLATINUM",28,25,0,4
8431,"PLATINUM",31,33,0,4
8432,"PLATINUM",124,119,0,4
8433,"PLATINUM",93,100,0,4
8434,"PLATINUM",31,31,0,4
8435,"PLATINUM",47,47,0,4
8436,"PLATINUM",52,59,0,4
8437,"PLATINUM",68,62,0,4
8438,"PLATINUM",44,41,1,4
8439,"PLATINUM",28,21,1,4
8440,"PLATINUM",51,53,1,4
8441,"PLATINUM",39,37,0,4
8442,"PLATINUM",56,55,0,4
8443,"PLATINUM",78,81,0,4
8444,"PLATINUM",36,30,0,4
8445,"PLATINUM",35,34,1,4
8446,"PLATINUM",47,45,0,4
8447,"PLATINUM",79,83,0,4
8448,"PLATINUM",47,51,0,4
8449,"PLATINUM",59,68,0,4
8450,"PLATINUM",67,45,0,4
8451,"PLATINUM",32,24,0,4
8452,"PLATINUM",33,28,0,4
8453,"PLATINUM",11,5,0,4
8454,"PLATINUM",75,86,0,4
8455,"PLATINUM",28,18,0,4
8456,"PLATINUM",44,67,0,4
8457,"PLATINUM",65,69,0,4
8458,"PLATINUM",101,107,0,4
8459,"PLATINUM",67,70,0,4
8460,"PLATINUM",48,48,0,4
8461,"PLATINUM",59,61,0,4
8462,"PLATINUM",69,85,1,4
8463,"PLATINUM",39,37,0,4
8464,"DIAMOND",88,72,0,1
8465,"DIAMOND",154,142,0,1
8466,"DIAMOND",118,93,0,1
8467,"DIAMOND",133,112,0,1
8468,"DIAMOND",88,87,0,1
8469,"DIAMOND",156,130,0,1
8470,"DIAMOND",95,73,0,1
